Basin,Name,Date,Time,Indicator,Status,Latitude,Longitude,Max_Wind_Speed,Min_Pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW,Radius_Max_Wind
AL072008,GUSTAV,20080826,1800,L,HU,18.1N,72.8W,70,992,45,45,30,30,25,20,15,15,15,0,0,10,-999
AL072008,GUSTAV,20080828,1800,L,TS,18.0N,76.2W,60,984,60,40,40,40,20,20,0,0,0,0,0,0,-999
AL072008,GUSTAV,20080829,200,L,TS,17.9N,77.2W,60,987,90,80,40,50,30,20,0,0,0,0,0,0,-999
AL072008,GUSTAV,20080830,1800,L,HU,21.6N,82.5W,125,943,150,120,90,120,100,90,45,60,60,40,25,30,-999
AL072008,GUSTAV,20080830,2200,L,HU,22.4N,83.1W,135,941,155,120,95,125,100,90,50,65,60,45,20,30,-999
AL072008,GUSTAV,20080901,1500,L,HU,29.2N,90.7W,90,954,175,175,140,135,130,100,70,75,35,50,40,30,25
AL082008,HANNA,20080902,0,L,HU,21.8N,72.3W,75,977,150,150,100,100,90,90,60,60,40,0,0,40,-999
AL082008,HANNA,20080903,1900,L,TS,21.7N,71.8W,50,994,250,200,0,200,85,0,0,75,0,0,0,0,-999
AL082008,HANNA,20080906,700,L,TS,33.8N,78.7W,60,981,175,175,75,0,60,60,20,0,0,0,0,0,-999
AL092008,IKE,20080907,1300,L,HU,21.0N,73.2W,110,947,140,120,100,125,90,75,50,75,50,40,30,50,-999
AL092008,IKE,20080908,200,L,HU,21.1N,75.7W,115,945,150,140,100,125,90,105,50,75,50,40,30,50,-999
AL092008,IKE,20080909,1400,L,HU,22.6N,82.9W,70,965,155,155,100,170,90,75,30,90,30,0,0,30,-999
AL092008,IKE,20080913,700,L,HU,29.3N,94.7W,95,950,225,200,125,125,150,160,80,75,110,90,55,45,30
AL112008,KYLE,20080929,0,L,HU,43.8N,66.2W,65,985,210,210,110,75,75,90,60,45,70,50,40,40,-999
AL132008,MARCO,20081007,1200,L,TS,19.9N,96.5W,55,998,15,15,15,15,5,5,0,0,0,0,0,0,-999
AL162008,SIXTEEN,20081015,1230,L,TD,15.9N,84.5W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL172008,PALOMA,20081109,100,L,HU,20.7N,78.0W,85,970,80,60,40,70,30,30,30,30,15,15,15,15,-999
AL032009,BILL,20090824,300,L,TS,46.9N,56.0W,60,976,225,250,240,150,100,120,60,75,0,0,0,0,-999
AL042009,CLAUDETTE,20090817,530,L,TS,30.4N,86.5W,40,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL062009,ERIKA,20090902,1830,L,TS,16.3N,61.3W,35,1008,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL112009,IDA,20091105,1200,L,HU,12.9N,83.6W,70,985,60,50,25,50,30,25,15,25,15,10,0,10,-999
AL012010,ALEX,20100627,0,L,TS,17.5N,88.2W,55,995,90,75,30,30,0,15,15,0,0,0,0,0,-999
AL012010,ALEX,20100701,200,L,HU,24.2N,97.7W,95,946,180,180,120,120,90,90,60,50,50,30,15,15,-999
AL022010,TWO,20100708,1400,L,TD,26.1N,97.1W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,20100722,2315,L,TS,23.0N,75.7W,35,1006,30,0,0,0,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,20100723,515,L,TS,23.7N,77.5W,40,1005,70,0,0,40,0,0,0,0,0,0,0,0,-999
AL032010,BONNIE,20100723,1430,L,TS,25.4N,80.2W,35,1007,75,40,0,40,0,0,0,0,0,0,0,0,-999
AL072010,EARL,20100904,1500,L,HU,44.3N,64.5W,65,962,180,180,150,110,100,120,100,70,0,60,0,0,-999
AL072010,EARL,20100904,1900,L,TS,46.0N,62.7W,60,967,180,200,150,90,100,120,80,0,0,0,0,0,-999
AL102010,HERMINE,20100907,200,L,TS,25.3N,97.4W,60,989,90,60,20,30,20,20,0,0,0,0,0,0,-999
AL112010,IGOR,20100921,1500,L,HU,46.6N,53.2W,75,950,400,350,350,350,200,180,140,160,75,45,60,75,-999
AL132010,KARL,20100915,1245,L,TS,18.5N,87.8W,55,991,45,30,30,45,30,25,25,30,0,0,0,0,-999
AL132010,KARL,20100917,1645,L,HU,19.3N,96.2W,100,976,80,70,70,80,40,30,30,40,20,15,15,20,-999
AL152010,MATTHEW,20100924,1900,L,TS,14.7N,83.3W,50,998,150,30,0,120,45,0,0,0,0,0,0,0,-999
AL152010,MATTHEW,20100925,1500,L,TS,16.5N,88.4W,35,1000,120,0,0,30,0,0,0,0,0,0,0,0,-999
AL182010,PAULA,20101011,1200,L,TS,15.0N,83.2W,45,1004,30,30,0,45,0,0,0,0,0,0,0,0,-999
AL182010,PAULA,20101014,1500,L,TS,22.7N,83.9W,55,1000,45,45,45,40,20,20,20,15,0,0,0,0,-999
AL192010,RICHARD,20101025,30,L,HU,17.2N,88.3W,85,977,90,60,50,60,30,20,20,30,15,10,10,15,-999
AL212010,TOMAS,20101030,900,L,TS,13.0N,59.5W,60,997,90,50,50,90,30,0,0,30,0,0,0,0,-999
AL212010,TOMAS,20101030,2000,L,HU,13.4N,61.2W,85,987,120,60,50,90,50,30,20,40,20,20,0,0,-999
AL212010,TOMAS,20101106,730,L,TS,21.7N,71.6W,60,992,100,100,50,50,40,40,20,30,0,0,0,0,-999
AL012011,ARLENE,20110630,1300,L,TS,21.6N,97.4W,55,993,80,120,40,80,50,50,0,0,0,0,0,0,-999
AL042011,DON,20110730,230,L,TD,27.3N,97.4W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL082011,HARVEY,20110820,1730,L,TS,17.0N,88.3W,55,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL082011,HARVEY,20110822,200,L,TS,18.7N,95.2W,35,1005,0,0,0,70,0,0,0,0,0,0,0,0,-999
AL092011,IRENE,20110821,2300,L,TS,17.8N,64.6W,60,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092011,IRENE,20110822,525,L,TS,18.1N,65.8W,60,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092011,IRENE,20110824,1600,L,HU,22.4N,74.0W,100,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092011,IRENE,20110825,0,L,HU,23.5N,75.1W,95,952,220,180,100,150,100,90,50,80,60,60,25,50,-999
AL092011,IRENE,20110825,900,L,HU,24.7N,76.2W,90,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL092011,IRENE,20110825,1800,L,HU,26.5N,77.2W,90,950,250,200,125,160,110,100,50,75,70,60,25,50,-999
AL092011,IRENE,20110827,1200,L,HU,34.7N,76.6W,75,952,225,225,150,125,125,125,90,60,80,80,40,35,45
AL092011,IRENE,20110828,935,L,TS,39.4N,74.4W,60,959,230,280,160,110,150,150,80,30,0,0,0,0,-999
AL092011,IRENE,20110828,1300,L,TS,40.6N,74.0W,55,965,230,280,130,50,150,150,80,30,0,0,0,0,-999
AL132011,LEE,20110904,1030,L,SS,29.6N,92.1W,40,986,225,225,130,60,0,0,0,0,0,0,0,0,-999
AL142011,MARIA,20110916,1830,L,TS,47.0N,53.5W,60,983,300,270,60,60,150,120,0,0,0,0,0,0,-999
AL152011,NATE,20110911,1600,L,TS,20.5N,97.0W,40,1006,45,45,30,45,0,0,0,0,0,0,0,0,-999
AL182011,RINA,20111028,200,L,TS,20.5N,87.2W,50,996,60,60,25,40,20,20,0,0,0,0,0,0,-999
AL022012,BERYL,20120528,410,L,TS,30.2N,81.4W,55,994,100,100,20,80,40,0,0,30,0,0,0,0,-999
AL042012,DEBBY,20120626,2100,L,TS,29.3N,83.2W,35,995,50,150,0,30,0,0,0,0,0,0,0,0,-999
AL052012,ERNESTO,20120808,100,L,HU,18.7N,87.2W,80,977,140,140,40,70,60,40,20,30,30,20,0,10,-999
AL052012,ERNESTO,20120808,315,L,HU,18.8N,87.7W,85,973,140,140,40,70,60,40,20,30,30,20,0,10,-999
AL052012,ERNESTO,20120809,1615,L,TS,18.3N,94.6W,55,989,120,60,30,80,30,0,0,30,0,0,0,0,-999
AL072012,HELENE,20120818,1200,L,TD,21.9N,97.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL082012,GORDON,20120820,530,L,HU,37.0N,25.1W,65,984,70,100,80,70,40,50,40,40,20,30,20,20,-999
AL092012,ISAAC,20120825,600,L,TS,18.3N,72.7W,55,991,180,110,60,180,60,20,0,0,0,0,0,0,-999
AL092012,ISAAC,20120825,1500,L,TS,20.1N,74.5W,50,997,180,110,50,150,60,0,0,0,0,0,0,0,-999
AL092012,ISAAC,20120829,0,L,HU,28.9N,89.4W,70,967,180,150,150,140,90,90,60,50,50,60,0,0,40
AL092012,ISAAC,20120829,800,L,HU,29.2N,90.2W,70,966,180,150,150,130,90,80,60,40,50,50,0,0,40
AL182012,SANDY,20121024,1900,L,HU,17.9N,76.6W,75,971,150,180,70,70,50,60,40,40,25,30,20,25,-999
AL182012,SANDY,20121025,525,L,HU,20.0N,76.0W,100,954,240,240,70,120,50,60,40,40,30,30,25,25,-999
AL182012,SANDY,20121029,2330,L,EX,39.4N,74.4W,70,945,460,370,400,490,180,150,80,50,70,80,60,0,-999
AL012013,ANDREA,20130606,2200,L,TS,29.5N,83.4W,50,992,80,120,60,60,30,30,0,0,0,0,0,0,-999
AL022013,BARRY,20130617,2200,L,TD,16.5N,88.4W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL022013,BARRY,20130620,1115,L,TS,19.6N,96.4W,40,1003,70,50,30,30,0,0,0,0,0,0,0,0,-999
AL062013,FERNAND,20130826,445,L,TS,19.5N,96.3W,50,1001,30,30,30,30,10,0,0,0,0,0,0,0,-999
AL082013,EIGHT,20130906,1800,L,TD,22.3N,97.9W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL102013,INGRID,20130916,1115,L,TS,23.7N,97.7W,55,991,70,60,20,30,30,20,0,0,0,0,0,0,-999
AL012014,ARTHUR,20140704,315,L,HU,34.7N,76.6W,85,974,110,130,80,60,50,80,50,30,30,35,30,20,20
AL012014,ARTHUR,20140704,800,L,HU,35.8N,75.5W,85,973,100,110,90,40,50,80,50,30,30,35,30,20,15
AL032014,BERTHA,20140803,1400,L,TS,21.8N,71.9W,40,1013,140,100,0,50,0,0,0,0,0,0,0,0,-999
AL052014,DOLLY,20140903,400,L,TS,22.0N,97.7W,40,1002,120,100,0,0,0,0,0,0,0,0,0,0,-999
AL072014,FAY,20141012,810,L,HU,32.3N,64.7W,70,984,150,150,120,120,50,60,60,60,0,20,20,0,-999
AL082014,GONZALO,20141013,1430,L,HU,17.1N,61.8W,65,990,80,50,30,80,30,20,20,30,15,0,0,15,-999
AL082014,GONZALO,20141013,2245,L,HU,18.1N,63.0W,75,984,90,60,40,90,30,20,20,30,15,10,0,15,-999
AL082014,GONZALO,20141013,2315,L,HU,18.2N,63.1W,75,984,90,60,40,90,30,20,20,30,15,10,0,15,-999
AL082014,GONZALO,20141018,30,L,HU,32.3N,64.8W,95,952,140,150,110,110,80,80,60,60,50,50,50,40,-999
AL092014,HANNA,20141027,1600,L,TS,14.9N,83.3W,35,1005,0,0,0,70,0,0,0,0,0,0,0,0,-999
AL012015,ANA,20150510,1000,L,TS,33.8N,78.8W,40,1002,70,110,60,40,0,0,0,0,0,0,0,0,-999
AL022015,BILL,20150616,1645,L,TS,28.2N,96.7W,50,997,130,130,0,30,20,20,0,0,0,0,0,0,-999
AL112015,JOAQUIN,20151001,1200,L,HU,23.1N,73.7W,115,942,110,150,120,110,60,60,40,50,35,30,30,30,-999
AL112015,JOAQUIN,20151002,1600,L,HU,23.6N,74.8W,110,940,130,180,140,120,80,80,70,70,45,45,45,45,-999
AL112015,JOAQUIN,20151002,2100,L,HU,24.1N,74.5W,110,942,140,180,140,120,80,80,70,70,50,45,45,45,-999
AL012016,ALEX,20160115,1315,L,TS,38.7N,27.1W,55,986,400,300,180,150,180,150,30,40,0,0,0,0,-999
AL022016,BONNIE,20160529,1230,L,TD,32.8N,79.8W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL032016,COLIN,20160607,200,L,TS,29.8N,83.6W,45,1001,100,200,0,0,0,0,0,0,0,0,0,0,-999
AL042016,DANIELLE,20160620,2200,L,TS,21.2N,97.4W,35,1009,50,50,0,0,0,0,0,0,0,0,0,0,-999
AL052016,EARL,20160804,400,L,HU,17.4N,87.8W,75,979,120,80,30,80,50,30,0,30,15,0,0,15,-999
AL052016,EARL,20160804,600,L,HU,17.4N,88.3W,75,979,120,80,30,80,50,30,0,30,20,0,0,20,-999
AL052016,EARL,20160806,230,L,TS,19.0N,96.0W,50,999,110,70,20,110,30,30,0,0,0,0,0,0,-999
AL092016,HERMINE,20160902,530,L,HU,30.1N,84.1W,70,981,130,150,60,60,70,110,40,30,30,40,30,0,20
AL112016,JULIA,20160913,600,L,TD,27.3N,80.2W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL142016,MATTHEW,20161004,1100,L,HU,18.3N,74.3W,130,935,170,150,90,100,70,60,50,60,35,35,30,30,-999
AL142016,MATTHEW,20161005,0,L,HU,20.1N,74.3W,115,949,160,150,90,100,70,60,50,60,40,40,40,40,-999
AL142016,MATTHEW,20161007,0,L,HU,26.7N,79.0W,115,937,170,150,80,120,70,70,50,60,50,40,30,40,-999
AL142016,MATTHEW,20161008,1500,L,HU,33.0N,79.5W,75,967,190,160,90,140,70,70,60,30,30,25,20,0,-999
AL162016,OTTO,20161124,1730,L,HU,11.0N,83.8W,100,975,50,50,50,50,30,30,30,30,15,15,15,15,-999
AL022017,BRET,20170620,200,L,TS,10.1N,61.1W,45,1008,100,0,0,80,0,0,0,0,0,0,0,0,-999
AL022017,BRET,20170620,900,L,TS,10.6N,62.6W,45,1008,120,0,0,90,0,0,0,0,0,0,0,0,-999
AL032017,CINDY,20170622,700,L,TS,29.8N,93.7W,45,991,80,100,60,50,0,0,0,0,0,0,0,0,-999
AL062017,EMILY,20170731,1445,L,TS,27.5N,82.7W,50,1001,20,50,40,0,0,20,20,0,0,0,0,0,-999
AL072017,FRANKLIN,20170808,345,L,TS,19.1N,87.6W,50,995,120,120,35,80,30,0,0,0,0,0,0,0,-999
AL072017,FRANKLIN,20170810,500,L,HU,20.0N,96.6W,70,990,130,90,50,130,50,50,20,40,30,25,0,0,-999
AL092017,HARVEY,20170818,1000,L,TS,13.1N,59.6W,40,1004,50,0,0,50,0,0,0,0,0,0,0,0,-999
AL092017,HARVEY,20170818,1500,L,TS,13.2N,61.2W,40,1004,60,0,0,60,0,0,0,0,0,0,0,0,-999
AL092017,HARVEY,20170826,300,L,HU,28.0N,96.9W,115,937,120,90,80,70,60,40,40,40,35,25,20,25,10
AL092017,HARVEY,20170826,600,L,HU,28.2N,97.1W,105,948,120,100,70,70,50,50,30,40,30,25,20,25,10
AL092017,HARVEY,20170830,800,L,TS,29.8N,93.5W,40,991,60,60,70,70,0,0,0,0,0,0,0,0,-999
AL112017,IRMA,20170906,545,L,HU,17.7N,61.8W,155,914,150,110,90,150,80,60,40,70,45,40,30,45,-999
AL112017,IRMA,20170906,1115,L,HU,18.1N,63.1W,155,914,150,110,90,150,80,60,50,70,45,40,30,45,-999
AL112017,IRMA,20170906,1630,L,HU,18.5N,64.4W,155,915,160,110,90,150,90,60,50,70,45,45,30,45,-999
AL112017,IRMA,20170908,500,L,HU,21.5N,73.0W,135,924,160,120,90,150,100,80,50,80,60,50,30,55,-999
AL112017,IRMA,20170909,300,L,HU,22.3N,77.9W,145,924,160,140,110,160,100,90,50,80,60,60,30,60,-999
AL112017,IRMA,20170910,1300,L,HU,24.7N,81.5W,115,931,270,180,140,210,120,120,80,110,70,60,30,50,10
AL112017,IRMA,20170910,1930,L,HU,25.9N,81.7W,100,936,330,190,140,220,130,130,80,110,70,60,30,50,15
AL132017,KATIA,20170909,300,L,HU,20.6N,97.1W,65,990,50,50,50,40,20,20,20,20,10,15,10,10,-999
AL152017,MARIA,20170919,115,L,HU,15.4N,61.3W,145,922,110,110,80,90,40,40,30,40,25,25,20,25,-999
AL152017,MARIA,20170920,1015,L,HU,18.0N,65.9W,135,920,130,110,100,110,80,70,60,80,50,45,35,40,15
AL162017,NATE,20171005,1200,L,TS,13.9N,83.5W,35,999,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL162017,NATE,20171008,0,L,HU,29.1N,89.2W,75,983,110,100,40,70,50,50,0,20,30,30,0,0,15
AL162017,NATE,20171008,520,L,HU,30.4N,89.0W,65,984,90,100,40,70,40,50,0,0,25,30,0,0,20
AL172017,OPHELIA,20171016,1100,L,EX,51.9N,10.4W,65,957,150,240,240,210,70,140,120,80,30,60,60,30,-999
AL182017,PHILIPPE,20171028,2200,L,TS,22.2N,81.6W,35,1000,90,120,0,0,0,0,0,0,0,0,0,0,-999
AL012018,ALBERTO,20180528,2100,L,TS,30.3N,86.0W,40,992,80,60,40,60,0,0,0,0,0,0,0,0,-999
AL062018,FLORENCE,20180914,1115,L,HU,34.2N,77.8W,80,956,170,150,140,90,100,80,80,60,70,60,60,40,25
AL072018,GORDON,20180903,1115,L,TS,25.0N,80.5W,45,1006,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,20180903,1315,L,TS,25.2N,80.9W,45,1006,40,40,0,0,0,0,0,0,0,0,0,0,-999
AL072018,GORDON,20180905,315,L,TS,30.4N,88.5W,60,996,70,50,20,50,20,0,0,0,0,0,0,0,-999
AL122018,KIRK,20180928,30,L,TS,13.8N,60.9W,45,1002,130,130,0,60,0,0,0,0,0,0,0,0,-999
AL142018,MICHAEL,20181010,1730,L,HU,30.0N,85.5W,140,919,90,140,100,80,60,80,50,50,35,35,25,25,10
AL022019,BARRY,20190713,1500,L,HU,29.6N,92.2W,65,993,90,150,130,70,60,90,0,0,40,40,0,0,40
AL052019,DORIAN,20190827,130,L,TS,13.1N,59.4W,45,1005,40,30,20,40,0,0,0,0,0,0,0,0,-999
AL052019,DORIAN,20190827,1100,L,TS,14.0N,60.9W,45,1005,40,30,20,40,0,0,0,0,0,0,0,0,-999
AL052019,DORIAN,20190828,1530,L,HU,17.8N,64.6W,65,995,70,40,20,50,20,0,0,20,10,0,0,0,10
AL052019,DORIAN,20190828,1800,L,HU,18.4N,65.1W,70,993,70,40,20,50,30,20,0,20,15,0,0,0,15
AL052019,DORIAN,20190901,1640,L,HU,26.5N,77.0W,160,910,110,110,70,90,60,50,50,50,35,30,25,25,-999
AL052019,DORIAN,20190902,215,L,HU,26.6N,77.8W,155,914,120,120,80,100,70,60,50,50,40,30,25,25,-999
AL052019,DORIAN,20190906,1230,L,HU,35.2N,75.6W,85,956,190,190,150,80,110,120,80,70,50,60,50,40,20
AL072019,FERNAND,20190904,1530,L,TS,24.2N,97.7W,40,1003,0,0,40,70,0,0,0,0,0,0,0,0,-999
AL112019,IMELDA,20190917,1745,L,TS,28.9N,95.4W,40,1003,0,40,0,0,0,0,0,0,0,0,0,0,-999
AL122019,KAREN,20190924,2200,L,TS,18.1N,65.4W,40,1004,0,70,30,0,0,0,0,0,0,0,0,0,-999
AL122019,KAREN,20190924,2300,L,TS,18.3N,65.3W,40,1004,0,70,30,0,0,0,0,0,0,0,0,0,-999
AL022020,BERTHA,20200527,1330,L,TS,32.9N,79.7W,45,1005,20,20,0,0,0,0,0,0,0,0,0,0,-999
AL032020,CRISTOBAL,20200603,1300,L,TS,18.7N,92.1W,50,993,50,40,40,50,20,0,20,20,0,0,0,0,-999
AL032020,CRISTOBAL,20200607,2200,L,TS,29.3N,89.8W,45,990,180,180,90,140,0,0,0,0,0,0,0,0,-999
AL062020,FAY,20200710,2000,L,TS,39.4N,74.4W,45,999,120,120,40,40,0,0,0,0,0,0,0,0,-999
AL072020,GONZALO,20200725,1530,L,TD,10.5N,61.0W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL082020,HANNA,20200725,2200,L,HU,26.8N,97.3W,80,973,100,100,50,80,50,30,30,50,25,20,20,25,20
AL082020,HANNA,20200725,2315,L,HU,26.7N,97.5W,80,974,100,100,50,70,50,30,30,50,25,20,20,25,20
AL092020,ISAIAS,20200730,1615,L,TS,18.4N,69.3W,55,1002,270,90,0,180,80,0,0,0,0,0,0,0,-999
AL092020,ISAIAS,20200731,900,L,HU,20.9N,73.4W,70,990,180,90,50,150,80,40,30,80,40,20,10,30,-999
AL092020,ISAIAS,20200801,1300,L,HU,24.4N,77.7W,70,989,100,70,30,100,60,30,0,30,20,15,0,20,-999
AL092020,ISAIAS,20200804,310,L,HU,33.9N,78.5W,80,986,110,110,40,60,50,50,30,30,20,20,20,0,25
AL132020,LAURA,20200821,2030,L,TS,17.1N,61.8W,40,1007,150,90,0,60,0,0,0,0,0,0,0,0,-999
AL132020,LAURA,20200821,2330,L,TS,17.1N,62.6W,40,1007,150,90,0,60,0,0,0,0,0,0,0,0,-999
AL132020,LAURA,20200823,430,L,TS,18.4N,70.0W,45,1004,120,120,0,60,0,0,0,0,0,0,0,0,-999
AL132020,LAURA,20200824,200,L,TS,20.0N,76.6W,55,1000,120,120,0,40,40,40,0,0,0,0,0,0,-999
AL132020,LAURA,20200825,0,L,TS,22.3N,83.3W,55,998,150,140,0,0,60,60,0,0,0,0,0,0,-999
AL132020,LAURA,20200827,600,L,HU,29.8N,93.3W,130,939,120,150,80,80,60,70,40,40,40,50,30,30,15
AL162020,NANA,20200903,600,L,HU,16.8N,88.3W,65,994,60,40,20,60,20,20,0,20,10,0,0,10,-999
AL172020,PAULETTE,20200914,850,L,HU,32.3N,64.7W,85,971,150,100,80,150,80,50,30,80,40,20,0,30,-999
AL192020,SALLY,20200912,600,L,TD,25.6N,80.2W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL192020,SALLY,20200916,945,L,HU,30.3N,87.7W,95,965,90,110,80,70,70,40,30,50,35,20,20,25,15
AL222020,BETA,20200922,245,L,TS,28.4N,96.4W,45,997,110,0,40,60,0,0,0,0,0,0,0,0,-999
AL242020,ALPHA,20200918,1840,L,SS,40.0N,8.9W,45,996,30,30,30,0,0,0,0,0,0,0,0,0,-999
AL252020,GAMMA,20201003,1645,L,HU,20.2N,87.4W,65,978,120,70,0,40,25,0,0,0,15,0,0,0,-999
AL252020,GAMMA,20201006,300,L,TD,21.6N,88.4W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,-999
AL262020,DELTA,20201007,1030,L,HU,20.8N,86.9W,90,971,100,100,100,80,40,40,30,30,25,25,10,10,-999
AL262020,DELTA,20201009,2300,L,HU,29.8N,93.1W,85,970,140,140,80,110,50,40,40,50,35,30,25,25,15
AL282020,ZETA,20201027,355,L,HU,20.4N,87.4W,75,977,120,110,60,70,70,70,20,40,40,40,0,0,-999
AL282020,ZETA,20201028,2100,L,HU,29.2N,90.6W,100,970,130,130,40,60,70,70,20,20,35,35,0,0,20
AL292020,ETA,20201103,2100,L,HU,13.8N,83.5W,120,940,100,70,50,90,30,30,30,30,20,20,20,20,-999
AL292020,ETA,20201108,855,L,TS,21.5N,79.2W,55,991,100,100,30,80,50,50,10,30,0,0,0,0,-999
AL292020,ETA,20201109,400,L,TS,24.9N,80.7W,55,993,220,100,30,140,40,40,0,30,0,0,0,0,-999
AL292020,ETA,20201112,920,L,TS,29.2N,82.9W,45,996,60,100,40,60,0,0,0,0,0,0,0,0,-999
AL312020,IOTA,20201117,340,L,HU,13.6N,83.5W,125,922,200,130,90,180,80,60,50,70,40,30,20,35,-999
AL032021,CLAUDETTE,20210619,430,L,TS,29.2N,91.0W,40,1003,180,180,0,0,0,0,0,0,0,0,0,0,120
AL042021,DANNY,20210628,2320,L,TS,32.3N,80.5W,35,1010,40,0,0,0,0,0,0,0,0,0,0,0,30
AL052021,ELSA,20210705,1830,L,TS,22.2N,81.6W,55,1005,60,60,0,50,30,0,0,0,0,0,0,0,20
AL052021,ELSA,20210707,1430,L,TS,29.8N,83.5W,55,1000,70,80,0,50,30,30,0,0,0,0,0,0,25
AL052021,ELSA,20210709,1500,L,TS,40.9N,72.3W,50,999,70,140,0,0,0,80,0,0,0,0,0,0,70
AL052021,ELSA,20210709,1630,L,TS,41.4N,71.7W,50,999,70,140,0,0,0,80,0,0,0,0,0,0,70
AL062021,FRED,20210811,1700,L,TS,18.4N,70.1W,40,1005,50,0,0,0,0,0,0,0,0,0,0,0,40
AL062021,FRED,20210816,1900,L,TS,29.7N,85.4W,55,991,100,100,30,40,50,50,0,20,0,0,0,0,30
AL072021,GRACE,20210816,1630,L,TS,17.7N,71.4W,35,1007,40,20,0,0,0,0,0,0,0,0,0,0,20
AL072021,GRACE,20210817,1400,L,TS,18.2N,76.6W,50,1004,60,60,0,40,30,0,0,0,0,0,0,0,30
AL072021,GRACE,20210819,945,L,HU,20.1N,87.5W,75,978,140,100,60,80,80,30,20,40,30,20,0,20,20
AL072021,GRACE,20210821,530,L,HU,20.6N,97.1W,105,967,110,110,70,100,60,50,40,50,40,30,20,30,15
AL082021,HENRI,20210822,1520,L,TS,41.2N,71.6W,55,987,50,60,40,40,40,50,0,0,0,0,0,0,25
AL082021,HENRI,20210822,1615,L,TS,41.3N,71.8W,55,988,50,60,40,40,40,50,0,0,0,0,0,0,25
AL092021,IDA,20210827,1800,L,HU,21.5N,82.6W,70,987,80,60,40,60,40,30,0,20,20,0,0,0,20
AL092021,IDA,20210827,2325,L,HU,22.4N,83.2W,70,988,80,60,40,60,40,30,0,20,20,0,0,0,20
AL092021,IDA,20210829,1655,L,HU,29.1N,90.2W,130,931,130,110,80,110,70,60,40,60,45,35,20,30,10
AL122021,LARRY,20210911,330,L,HU,47.3N,54.6W,70,958,220,220,180,120,120,120,120,80,60,90,0,0,70
AL132021,MINDY,20210909,115,L,TS,29.7N,85.1W,50,1000,0,40,0,0,0,30,0,0,0,0,0,0,30
AL142021,NICHOLAS,20210914,530,L,HU,28.7N,95.7W,65,991,100,120,40,50,50,40,0,30,25,25,0,20,20
AL022022,BONNIE,20220702,300,L,TS,11.0N,83.8W,50,996,100,30,20,60,10,10,0,0,0,0,0,0,10
AL032022,COLIN,20220701,2330,L,TS,32.4N,80.5W,35,1011,40,60,0,0,0,0,0,0,0,0,0,0,50
AL072022,FIONA,20220916,2315,L,TS,16.4N,61.4W,50,1002,120,110,0,90,60,0,0,0,0,0,0,0,40
AL072022,FIONA,20220918,1920,L,HU,18.0N,67.1W,75,986,110,120,30,80,50,50,0,0,25,25,0,0,25
AL072022,FIONA,20220919,730,L,HU,18.4N,68.5W,80,976,120,130,50,90,50,50,0,30,25,25,0,15,15
AL072022,FIONA,20220920,1100,L,HU,21.4N,71.1W,100,962,130,130,60,100,60,50,40,50,25,25,20,25,10
AL072022,FIONA,20220924,700,L,EX,45.2N,61.2W,85,931,275,350,350,275,180,220,200,170,100,150,120,80,100
AL072022,FIONA,20220925,800,L,EX,51.3N,58.3W,45,974,120,200,160,160,0,0,0,0,0,0,0,0,60
AL092022,IAN,20220927,830,L,HU,22.2N,83.7W,110,947,100,100,70,90,50,50,30,40,30,25,20,20,15
AL092022,IAN,20220928,200,L,HU,24.6N,82.9W,110,952,120,120,100,120,60,60,50,60,35,35,20,20,20
AL092022,IAN,20220928,1905,L,HU,26.7N,82.2W,130,941,130,150,100,150,50,60,70,80,30,40,30,45,20
AL092022,IAN,20220928,2035,L,HU,26.8N,82.0W,125,945,130,150,100,150,50,60,70,80,30,40,30,45,20
